ID_Institusi;Institusi;ID_Program;Program;ID_Fakultas;Fakultas;ID_Program_Studi;Program_Studi;ID_Semester;Semester;Kode_MK;Kelas;ID_Kelas
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184206;Program Artistik (A);1b227984-0725-43c7-9129-ddf2805dbdba
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184206;Program Artistik (B);f57d7e21-774b-4bc3-846c-715828cedabe
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184413;Desain Interior dan Fungsi (A);a2944b56-5a59-4462-85ae-76ace16c3002
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184413;Desain Interior dan Fungsi (B);a7af8d6c-1d64-4d69-a06c-0e5e6336ff31
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184413;Desain Interior dan Fungsi (C);ad4b4f23-9ab4-4b34-8056-1d3ef6982b7d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184413;Desain Interior dan Fungsi (D);3672a981-7426-4fe0-9c17-471bb3bb13c5
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184413;Desain Interior dan Fungsi (F);f75c7dec-1c1c-47fb-aa5f-50d61a481b43
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184413;Desain Interior dan Fungsi (E);e26bdca5-2de6-4cb9-9205-b1fc2ce2382e
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184414;CGI (C);39ef2137-ec51-44de-a588-4183bbdd65dc
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184414;CGI (A);efcce073-0fe1-4768-956d-9ca639615171
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184414;CGI (B);df8f6203-1e4e-466f-94fe-0a543b1c5021
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184415;Bahasa dan Apresiasi Desain (A);9f2ee11f-01b3-4ec1-ade6-5953720d1a32
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184415;Bahasa dan Apresiasi Desain (B);8876e8f3-3f73-4d78-920e-89df98b9352b
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184416;Metodologi Riset (A);1e11c387-1570-4015-8f73-21f6ad286eaf
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184416;Metodologi Riset (B);608cbac2-ce52-44a2-8d37-42bc5d43c45c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184417;Material dan Aplikasi Interior (B);43fd0642-e3e6-47c7-aa11-41c657eef989
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184417;Material dan Aplikasi Interior (A);bd4206af-972c-44de-b1d3-6e889dfe7cca
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184418;Bisnis Furnitur (A);09e42cd3-d1ac-4f9c-b5e3-85e60827d1e4
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184418;Bisnis Furnitur (B);14eed379-2b79-4dcc-b515-269fa212c541
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184524;Desain Eksibisi (A);f39b41f9-c5ef-48e1-a5b2-b32ea3ca933d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184525;Desain Taman (A);42b3cfde-efdf-4686-a0c0-3cee827192c4
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184627;Desain Interior dan Budaya (A);dc05be85-51c2-4f74-8366-ee51f84c7b44
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184627;Desain Interior dan Budaya (B);3559d588-fd89-4934-a670-5e05e3674fb4
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184627;Desain Interior dan Budaya (C);13aedb4f-5c62-4b97-b105-f511e85b2c20
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184627;Desain Interior dan Budaya (D);40dcc66b-6c71-41df-92da-f88fe365cdf3
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184627;Desain Interior dan Budaya (E);8d0f706d-fd80-4ff5-98fc-110c4e877e19
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184627;Desain Interior dan Budaya (F);c7d85cd2-435b-412e-8a4c-1831566c8a56
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184628;Tata Cahaya (B);df7ba4d1-be19-409c-819c-7320108bf861
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184628;Tata Cahaya (A);c65d9d79-da8a-4c54-932b-77722d5a8d2d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184629;Desain Asesoris Interior (A);48865120-b761-46ce-88b9-5a229242eee2
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184629;Desain Asesoris Interior (B);18505141-cb9e-4246-99dd-6f72eddb9a97
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184630;Riset Desain Interior (A);e3691985-3512-4b1b-b3e3-f302a587d8ef
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184630;Riset Desain Interior (B);6e5e2703-069c-4de5-beee-3fb481093222
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184731;Desain Interior dan Ekonomi (A);5b737ca0-c26c-4d2e-90d4-5b16043e8971
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184732;Kerja Profesi (A);07eb2ff1-2e3a-408e-a1c7-676a83653e95
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;34100;S-1 DESAIN PRODUK;20192;Semester Genap 2019/2020;DI184732;Kerja Profesi (A);6adf9003-09ed-4071-be2c-47f4aabfe5a9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184734;Fotografi Interior (A);cdb6f677-99ff-408d-863c-2d91d5e71f5c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184734;Fotografi Interior (B);35bf9512-22d5-42a7-b8ad-f4613c826114
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;32108;S-1 ARSITEKTUR EXCHANGE;20192;Semester Genap 2019/2020;DI184734;Fotografi Interior (B);83911072-ecdf-4779-af21-f5087e14ad43
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184735;Home Decor (A);c2280c72-8970-4f5e-8895-d2b51081cdaf
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184836;Tugas Akhir Desain Interior (A);0eade5a1-807a-48ec-ab0d-367d7489f7c9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;34100;S-1 DESAIN PRODUK;20192;Semester Genap 2019/2020;DI184836;Tugas Akhir Desain Interior (A);b133a2b4-6aa7-429e-9108-298c286bdf29
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184837;Manajemen Proyek dan Kode Etik (B);8fe8203c-bb5e-4a33-8243-6e2905a57598
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184837;Manajemen Proyek dan Kode Etik (A);3f9da54e-c749-4dd3-a181-8dc0e1a3bd14
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;34108;S-1 DESAIN PRODUK INDUSTRI EXCHANGE;20192;Semester Genap 2019/2020;DI184838;Bisnis Interior (A);1cc58e98-65b5-489c-aa11-42a632ca2951
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184838;Bisnis Interior (A);359270c6-48c5-4a78-b8c9-5cf2fbc27eb2
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CREABIZ;Fakultas Desain Kreatif dan Bisnis Digital;38100;S-1 DESAIN INTERIOR;20192;Semester Genap 2019/2020;DI184838;Bisnis Interior (B);09415239-4615-47ef-bb92-75eb4342d399
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36108;S-1 PERENCANAAN WILAYAH DAN KOTA EXCHANGE;20192;Semester Genap 2019/2020;DK184201;Proses Perencanaan (_);10b7b85f-d098-4dfc-9737-0f123870c809
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184201;Proses Perencanaan (C);99afaaff-ed6c-4ec9-bdf2-0f7c255c009a
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184201;Proses Perencanaan (A);7d308d5b-a5b5-4bd9-b970-8875fccdfa78
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36102;S-1 PERENCANAAN WILAYAH DAN KOTA KELAS INTERNASIONAL;20192;Semester Genap 2019/2020;DK184201;Proses Perencanaan (P);5dd27a47-1487-4a95-9f58-588d72737e79
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184201;Proses Perencanaan (B);ceb45d6a-046c-4214-8513-f585445a7dfc
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36102;S-1 PERENCANAAN WILAYAH DAN KOTA KELAS INTERNASIONAL;20192;Semester Genap 2019/2020;DK184202;Komputasi Perencanaan (P);ced5d8c9-9d7b-4e34-b944-e7cd674fa2d9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184202;Komputasi Perencanaan (A);6b86c8d1-c6fa-4eaf-8bda-3be0924ad38d
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184202;Komputasi Perencanaan (B);ae3fd976-b0b3-4de9-b5e4-92d591fea941
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184202;Komputasi Perencanaan (C);2054a655-e7a8-4cd8-8fdc-563d017f38cd
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36108;S-1 PERENCANAAN WILAYAH DAN KOTA EXCHANGE;20192;Semester Genap 2019/2020;DK184202;Komputasi Perencanaan (_);5f0974c2-7a67-4fe4-8caf-820159885b3f
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184203;Sistem Sosial dan Kependudukan (B);f275f82d-c526-4b6e-b40d-10cb4cd3889c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184203;Sistem Sosial dan Kependudukan (C);468dcb29-66fe-4744-81b6-d0a61984c873
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184203;Sistem Sosial dan Kependudukan (A);61b12b18-32ed-49ed-9ad6-d6b9e30743ac
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36102;S-1 PERENCANAAN WILAYAH DAN KOTA KELAS INTERNASIONAL;20192;Semester Genap 2019/2020;DK184203;Sistem Sosial dan Kependudukan (P);7623a35e-8819-4339-bf3b-d64497fc6a02
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36108;S-1 PERENCANAAN WILAYAH DAN KOTA EXCHANGE;20192;Semester Genap 2019/2020;DK184203;Sistem Sosial dan Kependudukan (_);f62a135f-9159-4c30-9b60-e5daa8872f57
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184401;Perencanaan Tapak (A);dcd35718-33f0-459f-b157-73459c533748
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184401;Perencanaan Tapak (B);9427562a-09af-4356-b949-3050320e76d6
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184401;Perencanaan Tapak (C);b34db92f-f791-42e4-9061-84d10b223577
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184402;Infrastruktur Wilayah dan Kota (A);a78a6065-bbcd-4a5f-aa38-ada66af2b3e7
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184402;Infrastruktur Wilayah dan Kota (B);c3efa2bf-5272-4cbf-baae-525cc9f8d56c
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184402;Infrastruktur Wilayah dan Kota (C);dd6bf042-34b3-498c-b7e8-b750ed77023b
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184403;Perencanaan Kota (C);3ccefde2-61d9-48bd-add0-c11ef02c6092
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184403;Perencanaan Kota (A);e0033250-1401-4568-91c4-5011b24cf0ef
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184403;Perencanaan Kota (B);91d0643c-29b3-437f-8c35-e3a09d026f4a
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184404;Analisis dan Lokasi Keruangan (A);cf5d26fa-c665-44c9-abd4-e656f9341949
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184404;Analisis dan Lokasi Keruangan (B);39a90df4-de1a-4cc3-b218-e971596f2b30
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184404;Analisis dan Lokasi Keruangan (C);25012be7-10e3-4fef-ad86-fdd108df6dd6
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184405;Ekonomi Kota (A);415a1a90-cff7-4894-9451-a560437c1a18
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184405;Ekonomi Kota (B);95989c10-c9f8-4389-b0ed-73783df40c14
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184406;Praktek Perencanaan Transportasi (A);39c576d5-a9b6-4b5b-a059-5b6edfaf7d31
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184406;Praktek Perencanaan Transportasi (B);3157ab95-136c-4ed5-ab15-973eefa184f9
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184406;Praktek Perencanaan Transportasi (C);0dc3c7f6-2ae9-472d-a80d-7af1ddd6b8c0
89C82DA3-7B28-4305-82C4-347DAE042847;Institut Teknologi Sepuluh Nopember;S1;Sarjana;CIVPLAN;Fakultas Teknik Sipil, Perencanaan, dan Kebumian;36100;S-1 PERENCANAAN WILAYAH DAN KOTA;20192;Semester Genap 2019/2020;DK184501;Praktek Perancangan Kota (_);106cc1a2-5a62-47d6-978c-5ccf24677b80
